,tr|A0A022LF30|A0A022LF30_9MICO,tr|A0A0N6ZWJ6|A0A0N6ZWJ6_9MICO,tr|A0A0Q5RSP0|A0A0Q5RSP0_9MICO,tr|A0A147DMW8|A0A147DMW8_9MICO,tr|A0A175S3M8|A0A175S3M8_9MICO,tr|A0A181Z8D7|A0A181Z8D7_9MICO,tr|A0A1C7C6J2|A0A1C7C6J2_9MICO,tr|A0A1E5MK32|A0A1E5MK32_9MICO,tr|A0A1H0ZAX8|A0A1H0ZAX8_9MICO,tr|A0A1I2IT28|A0A1I2IT28_9MICO,tr|A0A1S2GX69|A0A1S2GX69_9MICO,tr|A0A1S2HEH8|A0A1S2HEH8_9MICO,tr|A0A1S2HW14|A0A1S2HW14_9MICO,tr|A0A1S2HZI7|A0A1S2HZI7_9MICO,tr|A0A1S2INY6|A0A1S2INY6_9MICO,tr|A0A1S2JGQ6|A0A1S2JGQ6_9MICO,tr|A0A285XXB0|A0A285XXB0_9MICO,tr|A0A2A5NN38|A0A2A5NN38_9MICO,tr|A0A2W0CL52|A0A2W0CL52_9MICO,tr|A0A2W0CW36|A0A2W0CW36_9MICO,tr|A0A2W0DWD0|A0A2W0DWD0_9MICO,tr|A0A2W1NTQ3|A0A2W1NTQ3_9MICO,tr|A0A2W1PEG7|A0A2W1PEG7_9MICO,tr|A0A2W1Q854|A0A2W1Q854_9MICO,tr|A0A2W1QGK1|A0A2W1QGK1_9MICO,tr|A0A2W1QHV2|A0A2W1QHV2_9MICO,tr|A0A2W1QTZ3|A0A2W1QTZ3_9MICO,tr|A0A2W1RDX4|A0A2W1RDX4_9MICO,tr|A0A2W1SNZ5|A0A2W1SNZ5_9MICO,tr|A0A2W1TCL9|A0A2W1TCL9_9MICO,tr|A0A2W1TGE6|A0A2W1TGE6_9MICO,tr|A0A2W1TKT6|A0A2W1TKT6_9MICO,tr|A0A2W1TVY0|A0A2W1TVY0_9MICO,tr|A0A2W1U6E8|A0A2W1U6E8_9MICO,tr|A0A2W1UUQ1|A0A2W1UUQ1_9MICO,tr|A0A2W1V6N3|A0A2W1V6N3_9MICO,tr|A0A2W1V7G7|A0A2W1V7G7_9MICO,tr|A0A2W1V955|A0A2W1V955_9MICO,tr|A0A2W1VQ90|A0A2W1VQ90_9MICO,tr|A0A2W1X2J0|A0A2W1X2J0_9MICO,tr|A0A2W1X584|A0A2W1X584_9MICO,tr|A0A2W1ZPB0|A0A2W1ZPB0_9MICO,tr|A0A2W1ZVJ6|A0A2W1ZVJ6_9MICO,tr|A0A3N1JB23|A0A3N1JB23_9MICO,tr|A0A3N1K8L2|A0A3N1K8L2_9MICO,tr|A0A3N1NS66|A0A3N1NS66_9MICO,tr|A0A3N1YBQ1|A0A3N1YBQ1_9MICO,tr|A0A3N2GHJ3|A0A3N2GHJ3_9MICO,tr|A0A3N4VUB0|A0A3N4VUB0_9MICO,tr|A0A4R1KKZ2|A0A4R1KKZ2_9MICO,tr|A0A4R1SC92|A0A4R1SC92_9MICO,tr|A0A4R1SUF8|A0A4R1SUF8_9MICO,tr|A0A4R1T2Y3|A0A4R1T2Y3_9MICO,tr|A0A4R1TQJ8|A0A4R1TQJ8_9MICO,tr|A0A4R3SPP6|A0A4R3SPP6_9MICO,tr|A0A4R6DGV1|A0A4R6DGV1_9MICO,tr|A0A4R8B3V3|A0A4R8B3V3_9MICO,tr|A0A4R8BHV4|A0A4R8BHV4_9MICO,tr|A0A4R8BZW3|A0A4R8BZW3_9MICO,tr|A0A4V1FHC0|A0A4V1FHC0_9MICO,tr|A0A4V2VND8|A0A4V2VND8_9MICO,tr|A0A502C4E4|A0A502C4E4_9MICO,tr|A0A542FGL5|A0A542FGL5_9MICO,tr|A0A554N0M7|A0A554N0M7_9MICO,tr|A0A653QFI1|A0A653QFI1_9MICO,tr|A0A6C6XWX6|A0A6C6XWX6_9MICO,tr|A0A6N0YH76|A0A6N0YH76_9MICO,tr|A0A6N0YQ21|A0A6N0YQ21_9MICO,tr|A0A6N1CNR9|A0A6N1CNR9_9MICO,tr|A0A7T4WKQ4|A0A7T4WKQ4_9MICO,tr|A0A7W3R3Q2|A0A7W3R3Q2_9MICO,tr|A0A850DS22|A0A850DS22_9MICO,tr|A0A8H9GBR3|A0A8H9GBR3_9MICO,UPI000348358B,UPI000489A9AE,UPI0007363F20,UPI0008268AC0,UPI0008DD8730,UPI000D830D1B,UPI000DA72D9B,UPI000DA794FF,UPI000DA84B76,UPI000DA891CA,UPI000DA90884,UPI000DAA153A,UPI000DAA78BE,UPI000F86EBEA,UPI00119E018F,UPI0011A1FDE9,UPI0011A71723,UPI0011A8113C,UPI00128FA198,UPI001357DF1D,UPI001564FECF,UPI0015652DF6,UPI0015F5CB24,UPI0015F6C0DA,UPI0015FED7F7,UPI00188A5A32,UPI00188C00C7,UPI00188C16A2,UPI00188C4DA2,UPI00188D132A,UPI00188DBB43,UPI00188DBDE6,UPI001ADA6DCC,UPI001AE92B39,UPI001BC8FEF7,UPI001BDDCEB7,UPI001BDDD5FF,UPI001BDDE2F5,UPI001BDDF006,UPI001BDE37E2,UPI001BDEF83B,UPI001BDF3CE9,UPI001BE0059E,UPI001BE0348B,UPI001BE0EEB9,UPI001BE4F98F,UPI001C0CCC3C,UPI001C3047E5,UPI001C8E3537,UPI001CCB312C,UPI001CE20163,UPI001E2C661C,UPI001F575CA0,UPI001FB52255,UPI0020264D4C
tr|A0A2W1ZVJ6|A0A2W1ZVJ6_9MICO,0.0839,0.071264,0.070776,0.068966,0.062212,0.071264,0.071101,0.075688,0.066059,0.077273,0.057737,0.068493,0.08238,0.073563,0.073903,0.081818,0.061785,0.071101,0.036364,0.006803,0.053269,0.079545,0.0839,0.020408,0.075688,0.084091,0.049887,0.079545,0.052154,0.081818,0.084091,0.036866,0.036364,0.081818,0.070776,0.080092,0.092971,0.0839,0.064368,0.086168,0.072893,0.071264,0.0,0.053118,0.077982,0.090703,0.092971,0.088435,0.088435,0.053118,0.088435,0.088435,0.088435,0.088435,0.090703,0.06422,0.088435,0.088435,0.088435,0.071264,0.088435,0.084091,0.073394,0.081818,0.0839,0.079545,0.075515,0.075515,0.086364,0.084475,0.070776,0.070938,0.066667,0.073394,0.084091,0.071264,0.075862,0.079545,0.079365,0.086168,0.079545,0.081818,0.002268,0.086168,0.088636,0.004535,0.075862,0.073227,0.068337,0.080092,0.057208,0.073227,0.088435,0.079545,0.088435,0.073394,0.079545,0.0839,0.0839,0.0839,0.088435,0.081633,0.084091,0.088435,0.086168,0.075688,0.071264,0.064815,0.084091,0.079365,0.081818,0.0839,0.0839,0.081633,0.088435,0.077626,0.0839,0.073394,0.070295,0.041475,0.068493,0.022676,0.068966,0.082192,0.070938,0.064368,0.055427,0.073563
tr|A0A3N1JB23|A0A3N1JB23_9MICO,0.057737,0.057737,0.027714,0.060046,0.057737,0.030023,0.066975,0.071594,0.062356,0.053118,0.025404,0.050808,0.062356,0.055427,0.030023,0.055427,0.050808,0.055427,0.055427,0.055427,0.046005,0.055427,0.055427,0.055427,0.053118,0.053118,0.069284,0.055427,0.071594,0.055427,0.057737,0.060046,0.055427,0.053118,0.023095,0.060046,0.069284,0.055427,0.057737,0.057737,0.057737,0.060046,0.053118,0.0,0.062356,0.064665,0.062356,0.062356,0.064665,0.0,0.064665,0.064665,0.064665,0.064665,0.064665,0.046189,0.064665,0.064665,0.064665,0.062356,0.064665,0.057737,0.064665,0.053118,0.057737,0.055427,0.066975,0.064665,0.055427,0.064665,0.057737,0.064665,0.060046,0.066975,0.055427,0.062356,0.053118,0.055427,0.053118,0.053118,0.055427,0.055427,0.055427,0.053118,0.057737,0.053118,0.064665,0.066975,0.062356,0.039261,0.04388,0.066975,0.064665,0.050808,0.064665,0.069284,0.055427,0.057737,0.064665,0.062356,0.030023,0.055427,0.060046,0.064665,0.057737,0.057737,0.057737,0.053241,0.053118,0.060046,0.055427,0.055427,0.064665,0.055427,0.064665,0.057737,0.057737,0.060046,0.064665,0.053118,0.055427,0.057737,0.060046,0.064665,0.064665,0.062356,0.032333,0.062356
tr|A0A3N1K8L2|A0A3N1K8L2_9MICO,0.029817,0.055172,0.075688,0.050575,0.048387,0.071264,0.061927,0.057339,0.061927,0.055046,0.066975,0.055046,0.036697,0.052874,0.073903,0.025229,0.061927,0.061927,0.068807,0.077982,0.021792,0.029817,0.025229,0.071101,0.025229,0.022936,0.080275,0.027523,0.082569,0.025229,0.027523,0.076037,0.068807,0.025229,0.075688,0.034404,0.027523,0.025229,0.050575,0.027523,0.059633,0.05977,0.077982,0.062356,0.0,0.025229,0.022936,0.020642,0.025229,0.062356,0.025229,0.022936,0.025229,0.022936,0.025229,0.055046,0.025229,0.025229,0.022936,0.052874,0.025229,0.027523,0.06422,0.025229,0.027523,0.029817,0.061927,0.06422,0.029817,0.029817,0.068807,0.061927,0.064368,0.066514,0.029817,0.052874,0.055172,0.057339,0.025229,0.025229,0.027523,0.025229,0.077982,0.022936,0.027523,0.075688,0.050575,0.061927,0.055046,0.080275,0.050459,0.061927,0.027523,0.027523,0.022936,0.055046,0.027523,0.027523,0.022936,0.025229,0.087156,0.025229,0.03211,0.022936,0.027523,0.027523,0.055172,0.055556,0.027523,0.029817,0.025229,0.025229,0.034404,0.025229,0.025229,0.027523,0.027523,0.029817,0.06422,0.059908,0.066514,0.073394,0.050575,0.029817,0.059633,0.062069,0.062356,0.048276
tr|A0A3N1NS66|A0A3N1NS66_9MICO,0.040541,0.064368,0.079909,0.05977,0.059908,0.073563,0.068807,0.068807,0.063781,0.068182,0.073903,0.063927,0.029748,0.057471,0.083141,0.034091,0.070938,0.066514,0.079545,0.090703,0.026634,0.038636,0.038288,0.081633,0.03211,0.031818,0.098876,0.036364,0.101124,0.034091,0.036364,0.080645,0.079545,0.034091,0.079909,0.02746,0.015873,0.038288,0.057471,0.040541,0.070615,0.064368,0.090703,0.064665,0.025229,0.0,0.018059,0.015873,0.013544,0.064665,0.013544,0.015766,0.013544,0.015766,0.015801,0.057339,0.013544,0.013544,0.015766,0.062069,0.018018,0.034091,0.071101,0.034091,0.040541,0.038636,0.070938,0.073227,0.038636,0.041096,0.070776,0.06865,0.071264,0.071101,0.038636,0.062069,0.05977,0.070455,0.038288,0.038288,0.036364,0.034091,0.090703,0.036036,0.034091,0.088435,0.05977,0.070938,0.066059,0.077803,0.057208,0.070938,0.015801,0.038636,0.011338,0.066514,0.038636,0.038462,0.033708,0.047511,0.103837,0.036036,0.040909,0.013605,0.040541,0.034404,0.062069,0.064815,0.036364,0.045249,0.031818,0.040541,0.049774,0.033937,0.015873,0.034247,0.036199,0.036697,0.085586,0.073733,0.068493,0.0839,0.05977,0.041096,0.06865,0.068966,0.073903,0.057471
tr|A0A3N1YBQ1|A0A3N1YBQ1_9MICO,0.042889,0.062069,0.084475,0.062069,0.057604,0.068966,0.073394,0.068807,0.072893,0.068182,0.076212,0.057078,0.029748,0.057471,0.08545,0.036364,0.06865,0.066514,0.084091,0.092971,0.026634,0.038636,0.038375,0.088435,0.03211,0.034091,0.097065,0.036364,0.099323,0.036364,0.038636,0.080645,0.084091,0.034091,0.084475,0.02746,0.020408,0.038375,0.064368,0.040632,0.068337,0.066667,0.092971,0.062356,0.022936,0.018059,0.0,0.020408,0.011287,0.062356,0.011287,0.018059,0.011287,0.018059,0.013544,0.057339,0.011287,0.011287,0.018059,0.064368,0.020316,0.038636,0.071101,0.034091,0.040632,0.038636,0.075515,0.073227,0.038636,0.043379,0.073059,0.073227,0.073563,0.073394,0.038636,0.064368,0.05977,0.070455,0.038375,0.038375,0.036364,0.036364,0.092971,0.036117,0.038636,0.090703,0.062069,0.075515,0.063781,0.080092,0.057208,0.075515,0.013544,0.038636,0.015873,0.066514,0.040909,0.038462,0.029345,0.042986,0.10158,0.038375,0.040909,0.018141,0.040632,0.034404,0.05977,0.0625,0.036364,0.042986,0.036364,0.040632,0.047511,0.038462,0.020408,0.03653,0.040724,0.036697,0.081264,0.071429,0.070776,0.092971,0.062069,0.043379,0.073227,0.075862,0.071594,0.05977
tr|A0A3N2GHJ3|A0A3N2GHJ3_9MICO,0.036281,0.05977,0.079909,0.05977,0.057604,0.071264,0.066514,0.066514,0.068337,0.065909,0.071594,0.061644,0.032037,0.052874,0.080831,0.031818,0.066362,0.06422,0.077273,0.088435,0.024213,0.038636,0.034014,0.081633,0.029817,0.029545,0.090703,0.036364,0.092971,0.031818,0.034091,0.078341,0.077273,0.034091,0.079909,0.029748,0.00907,0.034014,0.057471,0.036281,0.068337,0.062069,0.088435,0.062356,0.020642,0.015873,0.020408,0.0,0.015873,0.062356,0.015873,0.011338,0.015873,0.011338,0.011338,0.055046,0.015873,0.015873,0.011338,0.05977,0.013605,0.034091,0.068807,0.034091,0.034014,0.038636,0.06865,0.070938,0.038636,0.041096,0.070776,0.06865,0.071264,0.068807,0.038636,0.062069,0.055172,0.068182,0.038549,0.034014,0.036364,0.031818,0.088435,0.031746,0.031818,0.086168,0.05977,0.06865,0.063781,0.080092,0.05492,0.06865,0.018141,0.038636,0.004535,0.06422,0.038636,0.031746,0.029478,0.040816,0.099773,0.031746,0.040909,0.002268,0.036281,0.03211,0.05977,0.0625,0.036364,0.040816,0.031818,0.036281,0.045351,0.031746,0.004535,0.031963,0.034014,0.03211,0.079365,0.069124,0.068493,0.0839,0.05977,0.041096,0.066362,0.068966,0.071594,0.055172
tr|A0A3N4VUB0|A0A3N4VUB0_9MICO,0.047404,0.062069,0.082192,0.05977,0.059908,0.073563,0.068807,0.068807,0.068337,0.063636,0.073903,0.059361,0.032037,0.057471,0.083141,0.040909,0.070938,0.066514,0.079545,0.088435,0.026634,0.043182,0.042889,0.086168,0.034404,0.038636,0.092551,0.040909,0.094808,0.040909,0.043182,0.080645,0.079545,0.038636,0.082192,0.029748,0.015873,0.042889,0.05977,0.045147,0.068337,0.066667,0.088435,0.064665,0.025229,0.013544,0.011287,0.015873,0.0,0.064665,0.0,0.011287,0.0,0.011287,0.006772,0.057339,0.0,0.0,0.011287,0.064368,0.013544,0.043182,0.071101,0.038636,0.045147,0.043182,0.070938,0.073227,0.043182,0.041096,0.070776,0.06865,0.073563,0.071101,0.043182,0.062069,0.05977,0.065909,0.040632,0.042889,0.040909,0.040909,0.088435,0.040632,0.040909,0.086168,0.062069,0.070938,0.066059,0.077803,0.057208,0.070938,0.002257,0.040909,0.011338,0.066514,0.045455,0.040724,0.031603,0.045249,0.103837,0.042889,0.045455,0.013605,0.045147,0.036697,0.05977,0.064815,0.040909,0.049774,0.040909,0.042889,0.054299,0.042986,0.015873,0.038813,0.045249,0.038991,0.085779,0.073733,0.068493,0.088435,0.05977,0.041096,0.06865,0.071264,0.073903,0.05977
tr|A0A4R1KKZ2|A0A4R1KKZ2_9MICO,0.057737,0.057737,0.027714,0.060046,0.057737,0.030023,0.066975,0.071594,0.062356,0.053118,0.025404,0.050808,0.062356,0.055427,0.030023,0.055427,0.050808,0.055427,0.055427,0.055427,0.046005,0.055427,0.055427,0.055427,0.053118,0.053118,0.069284,0.055427,0.071594,0.055427,0.057737,0.060046,0.055427,0.053118,0.023095,0.060046,0.069284,0.055427,0.057737,0.057737,0.057737,0.060046,0.053118,0.0,0.062356,0.064665,0.062356,0.062356,0.064665,0.0,0.064665,0.064665,0.064665,0.064665,0.064665,0.046189,0.064665,0.064665,0.064665,0.062356,0.064665,0.057737,0.064665,0.053118,0.057737,0.055427,0.066975,0.064665,0.055427,0.064665,0.057737,0.064665,0.060046,0.066975,0.055427,0.062356,0.053118,0.055427,0.053118,0.053118,0.055427,0.055427,0.055427,0.053118,0.057737,0.053118,0.064665,0.066975,0.062356,0.039261,0.04388,0.066975,0.064665,0.050808,0.064665,0.069284,0.055427,0.057737,0.064665,0.062356,0.030023,0.055427,0.060046,0.064665,0.057737,0.057737,0.057737,0.053241,0.053118,0.060046,0.055427,0.055427,0.064665,0.055427,0.064665,0.057737,0.057737,0.060046,0.064665,0.053118,0.055427,0.057737,0.060046,0.064665,0.064665,0.062356,0.032333,0.062356
tr|A0A4R1SC92|A0A4R1SC92_9MICO,0.047404,0.062069,0.082192,0.05977,0.059908,0.073563,0.068807,0.068807,0.068337,0.063636,0.073903,0.059361,0.032037,0.057471,0.083141,0.040909,0.070938,0.066514,0.079545,0.088435,0.026634,0.043182,0.042889,0.086168,0.034404,0.038636,0.092551,0.040909,0.094808,0.040909,0.043182,0.080645,0.079545,0.038636,0.082192,0.029748,0.015873,0.042889,0.05977,0.045147,0.068337,0.066667,0.088435,0.064665,0.025229,0.013544,0.011287,0.015873,0.0,0.064665,0.0,0.011287,0.0,0.011287,0.006772,0.057339,0.0,0.0,0.011287,0.064368,0.013544,0.043182,0.071101,0.038636,0.045147,0.043182,0.070938,0.073227,0.043182,0.041096,0.070776,0.06865,0.073563,0.071101,0.043182,0.062069,0.05977,0.065909,0.040632,0.042889,0.040909,0.040909,0.088435,0.040632,0.040909,0.086168,0.062069,0.070938,0.066059,0.077803,0.057208,0.070938,0.002257,0.040909,0.011338,0.066514,0.045455,0.040724,0.031603,0.045249,0.103837,0.042889,0.045455,0.013605,0.045147,0.036697,0.05977,0.064815,0.040909,0.049774,0.040909,0.042889,0.054299,0.042986,0.015873,0.038813,0.045249,0.038991,0.085779,0.073733,0.068493,0.088435,0.05977,0.041096,0.06865,0.071264,0.073903,0.05977
tr|A0A4R1SUF8|A0A4R1SUF8_9MICO,0.04955,0.062069,0.082192,0.062069,0.059908,0.073563,0.068807,0.068807,0.070615,0.068182,0.073903,0.063927,0.029748,0.055172,0.083141,0.038636,0.066362,0.066514,0.079545,0.088435,0.026634,0.040909,0.045045,0.0839,0.03211,0.036364,0.092342,0.038636,0.094595,0.038636,0.040909,0.080645,0.079545,0.036364,0.082192,0.02746,0.011338,0.045045,0.05977,0.047297,0.072893,0.064368,0.088435,0.064665,0.022936,0.015766,0.018059,0.011338,0.011287,0.064665,0.011287,0.0,0.011287,0.0,0.015801,0.057339,0.011287,0.011287,0.0,0.062069,0.002252,0.040909,0.071101,0.036364,0.047297,0.040909,0.070938,0.073227,0.040909,0.043379,0.073059,0.070938,0.073563,0.071101,0.040909,0.064368,0.057471,0.070455,0.042793,0.045045,0.038636,0.038636,0.088435,0.042793,0.038636,0.086168,0.062069,0.070938,0.063781,0.080092,0.057208,0.070938,0.013544,0.038636,0.006803,0.066514,0.045455,0.040724,0.038288,0.047511,0.106095,0.045045,0.043182,0.00907,0.047297,0.034404,0.062069,0.064815,0.038636,0.049774,0.038636,0.045045,0.054299,0.040724,0.011338,0.03653,0.042986,0.036697,0.087838,0.071429,0.070776,0.086168,0.062069,0.043379,0.06865,0.071264,0.073903,0.057471
tr|A0A4R1T2Y3|A0A4R1T2Y3_9MICO,0.047404,0.062069,0.082192,0.05977,0.059908,0.073563,0.068807,0.068807,0.068337,0.063636,0.073903,0.059361,0.032037,0.057471,0.083141,0.040909,0.070938,0.066514,0.079545,0.088435,0.026634,0.043182,0.042889,0.086168,0.034404,0.038636,0.092551,0.040909,0.094808,0.040909,0.043182,0.080645,0.079545,0.038636,0.082192,0.029748,0.015873,0.042889,0.05977,0.045147,0.068337,0.066667,0.088435,0.064665,0.025229,0.013544,0.011287,0.015873,0.0,0.064665,0.0,0.011287,0.0,0.011287,0.006772,0.057339,0.0,0.0,0.011287,0.064368,0.013544,0.043182,0.071101,0.038636,0.045147,0.043182,0.070938,0.073227,0.043182,0.041096,0.070776,0.06865,0.073563,0.071101,0.043182,0.062069,0.05977,0.065909,0.040632,0.042889,0.040909,0.040909,0.088435,0.040632,0.040909,0.086168,0.062069,0.070938,0.066059,0.077803,0.057208,0.070938,0.002257,0.040909,0.011338,0.066514,0.045455,0.040724,0.031603,0.045249,0.103837,0.042889,0.045455,0.013605,0.045147,0.036697,0.05977,0.064815,0.040909,0.049774,0.040909,0.042889,0.054299,0.042986,0.015873,0.038813,0.045249,0.038991,0.085779,0.073733,0.068493,0.088435,0.05977,0.041096,0.06865,0.071264,0.073903,0.05977
tr|A0A4R1TQJ8|A0A4R1TQJ8_9MICO,0.04955,0.062069,0.082192,0.062069,0.059908,0.073563,0.068807,0.068807,0.070615,0.068182,0.073903,0.063927,0.029748,0.055172,0.083141,0.038636,0.066362,0.066514,0.079545,0.088435,0.026634,0.040909,0.045045,0.0839,0.03211,0.036364,0.092342,0.038636,0.094595,0.038636,0.040909,0.080645,0.079545,0.036364,0.082192,0.02746,0.011338,0.045045,0.05977,0.047297,0.072893,0.064368,0.088435,0.064665,0.022936,0.015766,0.018059,0.011338,0.011287,0.064665,0.011287,0.0,0.011287,0.0,0.015801,0.057339,0.011287,0.011287,0.0,0.062069,0.002252,0.040909,0.071101,0.036364,0.047297,0.040909,0.070938,0.073227,0.040909,0.043379,0.073059,0.070938,0.073563,0.071101,0.040909,0.064368,0.057471,0.070455,0.042793,0.045045,0.038636,0.038636,0.088435,0.042793,0.038636,0.086168,0.062069,0.070938,0.063781,0.080092,0.057208,0.070938,0.013544,0.038636,0.006803,0.066514,0.045455,0.040724,0.038288,0.047511,0.106095,0.045045,0.043182,0.00907,0.047297,0.034404,0.062069,0.064815,0.038636,0.049774,0.038636,0.045045,0.054299,0.040724,0.011338,0.03653,0.042986,0.036697,0.087838,0.071429,0.070776,0.086168,0.062069,0.043379,0.06865,0.071264,0.073903,0.057471
tr|A0A4R3SPP6|A0A4R3SPP6_9MICO,0.042889,0.057471,0.082192,0.057471,0.059908,0.071264,0.066514,0.068807,0.066059,0.063636,0.071594,0.057078,0.034325,0.057471,0.083141,0.036364,0.066362,0.06422,0.079545,0.090703,0.024213,0.038636,0.038375,0.086168,0.03211,0.034091,0.092551,0.036364,0.094808,0.036364,0.038636,0.080645,0.079545,0.034091,0.082192,0.032037,0.013605,0.038375,0.05977,0.040632,0.063781,0.064368,0.090703,0.064665,0.025229,0.015801,0.013544,0.011338,0.006772,0.064665,0.006772,0.015801,0.006772,0.015801,0.0,0.055046,0.006772,0.006772,0.015801,0.062069,0.018059,0.038636,0.068807,0.034091,0.040632,0.038636,0.06865,0.070938,0.038636,0.041096,0.070776,0.066362,0.071264,0.068807,0.038636,0.05977,0.05977,0.065909,0.038375,0.038375,0.036364,0.036364,0.090703,0.036117,0.036364,0.088435,0.05977,0.06865,0.063781,0.075515,0.05492,0.06865,0.009029,0.038636,0.013605,0.066514,0.040909,0.036199,0.027088,0.042986,0.103837,0.038375,0.040909,0.013605,0.040632,0.034404,0.055172,0.0625,0.036364,0.047511,0.036364,0.040632,0.052036,0.038462,0.015873,0.03653,0.040724,0.038991,0.085779,0.073733,0.068493,0.088435,0.057471,0.041096,0.066362,0.068966,0.073903,0.057471
tr|A0A4R6DGV1|A0A4R6DGV1_9MICO,0.055046,0.027586,0.055046,0.027586,0.034562,0.052874,0.034404,0.043578,0.03211,0.011468,0.050808,0.009174,0.045872,0.052874,0.071594,0.050459,0.022936,0.034404,0.043578,0.06422,0.033898,0.048165,0.050459,0.061927,0.048165,0.048165,0.057339,0.048165,0.059633,0.050459,0.052752,0.050691,0.043578,0.045872,0.055046,0.043578,0.059633,0.050459,0.036782,0.052752,0.022936,0.034483,0.06422,0.046189,0.055046,0.057339,0.057339,0.055046,0.057339,0.046189,0.057339,0.057339,0.057339,0.057339,0.055046,0.0,0.057339,0.057339,0.057339,0.032184,0.057339,0.052752,0.03211,0.045872,0.052752,0.050459,0.036697,0.03211,0.050459,0.041284,0.027523,0.036697,0.036782,0.029817,0.048165,0.029885,0.055172,0.013761,0.045872,0.048165,0.048165,0.050459,0.066514,0.048165,0.052752,0.06422,0.03908,0.034404,0.029817,0.059633,0.013761,0.034404,0.057339,0.048165,0.057339,0.041284,0.052752,0.050459,0.052752,0.052752,0.082569,0.050459,0.052752,0.057339,0.052752,0.052752,0.027586,0.032407,0.048165,0.057339,0.050459,0.050459,0.061927,0.050459,0.057339,0.052752,0.052752,0.055046,0.048165,0.050691,0.025229,0.061927,0.027586,0.038991,0.03211,0.03908,0.046189,0.036782
tr|A0A4R8B3V3|A0A4R8B3V3_9MICO,0.047404,0.062069,0.082192,0.05977,0.059908,0.073563,0.068807,0.068807,0.068337,0.063636,0.073903,0.059361,0.032037,0.057471,0.083141,0.040909,0.070938,0.066514,0.079545,0.088435,0.026634,0.043182,0.042889,0.086168,0.034404,0.038636,0.092551,0.040909,0.094808,0.040909,0.043182,0.080645,0.079545,0.038636,0.082192,0.029748,0.015873,0.042889,0.05977,0.045147,0.068337,0.066667,0.088435,0.064665,0.025229,0.013544,0.011287,0.015873,0.0,0.064665,0.0,0.011287,0.0,0.011287,0.006772,0.057339,0.0,0.0,0.011287,0.064368,0.013544,0.043182,0.071101,0.038636,0.045147,0.043182,0.070938,0.073227,0.043182,0.041096,0.070776,0.06865,0.073563,0.071101,0.043182,0.062069,0.05977,0.065909,0.040632,0.042889,0.040909,0.040909,0.088435,0.040632,0.040909,0.086168,0.062069,0.070938,0.066059,0.077803,0.057208,0.070938,0.002257,0.040909,0.011338,0.066514,0.045455,0.040724,0.031603,0.045249,0.103837,0.042889,0.045455,0.013605,0.045147,0.036697,0.05977,0.064815,0.040909,0.049774,0.040909,0.042889,0.054299,0.042986,0.015873,0.038813,0.045249,0.038991,0.085779,0.073733,0.068493,0.088435,0.05977,0.041096,0.06865,0.071264,0.073903,0.05977
tr|A0A4R8BHV4|A0A4R8BHV4_9MICO,0.047404,0.062069,0.082192,0.05977,0.059908,0.073563,0.068807,0.068807,0.068337,0.063636,0.073903,0.059361,0.032037,0.057471,0.083141,0.040909,0.070938,0.066514,0.079545,0.088435,0.026634,0.043182,0.042889,0.086168,0.034404,0.038636,0.092551,0.040909,0.094808,0.040909,0.043182,0.080645,0.079545,0.038636,0.082192,0.029748,0.015873,0.042889,0.05977,0.045147,0.068337,0.066667,0.088435,0.064665,0.025229,0.013544,0.011287,0.015873,0.0,0.064665,0.0,0.011287,0.0,0.011287,0.006772,0.057339,0.0,0.0,0.011287,0.064368,0.013544,0.043182,0.071101,0.038636,0.045147,0.043182,0.070938,0.073227,0.043182,0.041096,0.070776,0.06865,0.073563,0.071101,0.043182,0.062069,0.05977,0.065909,0.040632,0.042889,0.040909,0.040909,0.088435,0.040632,0.040909,0.086168,0.062069,0.070938,0.066059,0.077803,0.057208,0.070938,0.002257,0.040909,0.011338,0.066514,0.045455,0.040724,0.031603,0.045249,0.103837,0.042889,0.045455,0.013605,0.045147,0.036697,0.05977,0.064815,0.040909,0.049774,0.040909,0.042889,0.054299,0.042986,0.015873,0.038813,0.045249,0.038991,0.085779,0.073733,0.068493,0.088435,0.05977,0.041096,0.06865,0.071264,0.073903,0.05977
